code,climate_station,climate_zone,Story,ssp1_1945,ssp1_1950,ssp1_1960,ssp1_1970,ssp1_1980,ssp1_1990,ssp1_2005,ssp1_2010,ssp1_2012,ssp1_2018,ssp2_1945,ssp2_2010,ssp2_2018,ssp5_1945,ssp5_2010,ssp5_2018,hvac_type,heating_start,heating_end,cooling_start,cooling_end,Longitude_city,Latitude_city,Climate Code,Longitude_station,Latitude_station,High_station,severe cold_boiler Gas,severe cold_cogeneration,severe cold_Gshp nocooling,cold_Gshp,cold_cogeneration Ptac,cold_boiler Gas Ptac,winter cold_Ptac,winter cold_Ashp,winter warm_Ptac noheating,winter warm_Ashp noheating,severe cold_boiler Gas,severe cold_Gshp nocooling,cold_Gshp,cold_boiler Gas Ptac,winter cold_Ptac,winter cold_Ashp,winter warm_Ptac noheating,winter warm_Ashp noheating
11590,252,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,92.60044888,29.14608747,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11591,252,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,92.46896552,28.414019,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11592,252,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,91.96375006,27.99700427,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11593,252,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,90.40464688,28.97399202,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11594,252,cold A,2,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,92.05984684,31.47611729,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11595,253,cold A,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,93.23873152,30.64706246,4,94.33,29.67,2991.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11596,253,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,93.68596594,31.48635726,4,94.33,29.67,2991.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11597,187,severe cold A,3,1945,,1960,1970,1980,,,2010,,2018,1945,2010,2018,1945,2010,2018,0,6288,3072,,,92.30865447,32.11370748,1,92.43,34.22,4533.1,boiler Gas,cogeneration,Gshp nocooling,,,,,,,,boiler Gas,Gshp nocooling,,,,,,
11598,187,severe cold A,2,1945,,1960,1970,1980,,,2010,,2018,1945,2010,2018,1945,2010,2018,0,6288,3072,,,91.68889068,32.27126802,1,92.43,34.22,4533.1,boiler Gas,cogeneration,Gshp nocooling,,,,,,,,boiler Gas,Gshp nocooling,,,,,,
11599,252,cold A,2,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,88.71648111,30.93639329,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11600,253,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,93.79217296,31.89242431,4,94.33,29.67,2991.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11601,252,cold A,1,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,90.01670773,31.39872762,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11602,185,severe cold B,2,1945,,1960,1970,1980,,,2010,,2018,1945,2010,2018,1945,2010,2018,0,7008,2616,,,94.05988156,31.92454942,2,96.48,32.2,3643.7,boiler Gas,cogeneration,Gshp nocooling,,,,,,,,boiler Gas,Gshp nocooling,,,,,,
11603,252,cold A,3,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,87.24329241,31.79095333,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11604,187,severe cold A,1,1945,,1960,1970,1980,,,2010,,2018,1945,2010,2018,1945,2010,2018,0,6288,3072,,,88.84342794,33.19350317,1,92.43,34.22,4533.1,boiler Gas,cogeneration,Gshp nocooling,,,,,,,,boiler Gas,Gshp nocooling,,,,,,
11605,242,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,81.18309473,30.30016259,4,82.72,37.07,1409.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11606,237,cold A,3,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,79.80932321,31.48534307,4,79.93,37.13,1375,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11607,237,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,80.10287715,32.49715682,4,79.93,37.13,1375,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11608,237,cold A,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,79.73910914,33.38718604,4,79.93,37.13,1375,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11609,237,cold A,2,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,81.15166437,32.39335602,4,79.93,37.13,1375,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11610,242,cold A,2,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,84.06911336,32.30835664,4,82.72,37.07,1409.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11611,252,cold A,2,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,85.16595221,31.02266638,4,91.13,29.67,3648.9,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11612,220,cold B,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.967391,34.27272447,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11613,220,cold B,15,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9469743,34.26304713,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11614,220,cold B,16,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9504264,34.2710172,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11615,220,cold B,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.0714154,34.27912767,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11616,220,cold B,17,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9534012,34.29914811,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11617,220,cold B,17,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9514405,34.22063524,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11618,220,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.2324631,34.66836327,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11619,220,cold B,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.2204358,34.37274743,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11620,220,cold B,17,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9135805,34.16329027,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11621,220,cold B,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.0943869,34.54109311,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11622,220,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.6114202,34.11502071,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11623,220,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.3293881,34.15762065,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11624,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.2284218,34.16938527,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11625,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.0814174,35.0753221,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11626,218,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.1064341,35.12085928,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11627,220,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9864379,34.91596031,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11628,218,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.1235367,35.40458219,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11629,36,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,107.1564192,34.37748113,4,105.75,34.58,1141.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11630,36,cold A,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,107.1534237,34.38235108,4,105.75,34.58,1141.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11631,220,cold B,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,107.3754369,34.35630681,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11632,36,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,107.2445754,34.36891564,4,105.75,34.58,1141.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11633,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,107.6274473,34.44977696,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11634,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,107.9064531,34.38146335,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11635,220,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,107.7563981,34.28037586,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11636,35,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,106.8705837,34.89878025,4,106.67,35.55,1346.6,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11637,35,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,107.1394662,34.6485446,4,106.67,35.55,1346.6,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11638,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,107.7995141,34.68374867,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11639,36,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,106.5225578,33.91658302,4,105.75,34.58,1141.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11640,217,winter cold,4,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,107.3255291,34.06424844,6,107.03,33.07,509.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
11641,220,cold B,14,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.712432,34.33514512,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11642,220,cold B,12,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.7434506,34.36811023,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11643,220,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.9474465,34.62307896,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11644,220,cold B,1,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.8493788,34.53331653,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11645,220,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.2453776,34.53401827,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11646,220,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.4316155,34.48739077,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11647,220,cold B,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.1484688,34.69803554,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11648,39,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,107.8055608,35.21165734,4,107.63,35.73,1421,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11649,39,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,108.340467,35.11796392,4,107.63,35.73,1421,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11650,220,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.5874418,34.80477691,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11651,220,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.2065511,34.26613767,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11652,220,cold B,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,108.496394,34.30547652,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11653,39,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,108.0845656,35.04961057,4,107.63,35.73,1421,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11654,220,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.5167869,34.50552469,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11655,220,cold B,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.7784774,34.51873074,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11656,60,cold B,3,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,110.2525076,34.55032685,5,111.03,34.05,568.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11657,228,cold B,4,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.9484533,34.80183276,5,111.05,35.05,365,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11658,228,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,110.1553962,35.2438722,5,111.05,35.05,365,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11659,218,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.9384336,35.19657282,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11660,220,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.5924965,34.96127413,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11661,218,cold A,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.5975206,35.18328751,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11662,220,cold B,6,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,109.1864374,34.75726044,5,108.93,34.3,397.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11663,228,cold B,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,110.4495526,35.48208679,5,111.05,35.05,365,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11664,228,cold B,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7632,1776,4344,6552,110.0986008,34.57180016,5,111.05,35.05,365,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11665,221,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.495911,36.59111502,4,109.5,36.6,958.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11666,221,cold A,10,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.3354194,36.87009826,4,109.5,36.6,958.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11667,221,cold A,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,110.0184717,36.5853288,4,109.5,36.6,958.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11668,219,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,110.2005403,36.88413696,4,110.22,37.5,929.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11669,221,cold A,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,108.7755775,36.82802114,4,109.5,36.6,958.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11670,216,cold A,13,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,108.1825897,36.9325761,4,107.58,37.58,1360.3,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11671,221,cold A,11,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.3575235,36.28268862,4,109.5,36.6,958.5,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11672,218,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.3865965,35.99336798,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11673,218,cold A,9,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.438404,35.76830043,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11674,218,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,110.1754131,36.05639744,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11675,218,cold A,5,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.8465491,35.59023377,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11676,218,cold A,8,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.269606,35.58507635,4,109.5,35.82,1159.8,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11677,219,cold A,7,1945,1950,1960,,1980,1990,2005,2010,,2018,1945,2010,2018,1945,2010,2018,2,7296,2880,4320,5424,109.6813899,37.14881692,4,110.22,37.5,929.7,,,,Gshp,cogeneration Ptac,boiler Gas Ptac,,,,,,,Gshp,boiler Gas Ptac,,,,
11678,217,winter cold,,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,107.0384017,33.07419109,6,107.03,33.07,509.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
11679,217,winter cold,,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,106.9424332,33.0056146,6,107.03,33.07,509.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
11680,217,winter cold,,1945,,1960,1970,1980,1990,,2010,,,1945,2010,,1945,2010,,2,8016,1416,3960,6576,107.3406126,33.16239939,6,107.03,33.07,509.5,,,,,,,Ptac,Ashp,,,,,,,Ptac,Ashp,,
